date,crop_name,region,demand_kg
2024-08-04,potato,Tuticorin,277.2
2024-08-04,potato,Tenkasi,279.3
2024-08-04,beans,Tirunelveli,135.2
2024-08-04,beans,Madurai,147.6
2024-08-04,beans,Nagercoil,151.4
2024-08-04,beans,Tuticorin,167.3
2024-08-04,beans,Tenkasi,143.0
2024-08-04,okra,Tirunelveli,181.1
2024-08-04,okra,Madurai,201.0
2024-08-04,okra,Nagercoil,240.3
2024-08-04,okra,Tuticorin,178.0
2024-08-04,okra,Tenkasi,224.0
2024-08-05,tomato,Tirunelveli,322.9
2024-08-05,tomato,Madurai,313.0
2024-08-05,tomato,Nagercoil,338.6
2024-08-05,tomato,Tuticorin,361.9
2024-08-05,tomato,Tenkasi,337.5
2024-08-05,brinjal,Tirunelveli,201.4
2024-08-05,brinjal,Madurai,180.8
2024-08-05,brinjal,Nagercoil,204.7
2024-08-05,brinjal,Tuticorin,180.1
2024-08-05,brinjal,Tenkasi,200.5
2024-08-05,onion,Tirunelveli,288.1
2024-08-05,onion,Madurai,242.2
2024-08-05,onion,Nagercoil,317.1
2024-08-05,onion,Tuticorin,264.6
2024-08-05,onion,Tenkasi,285.7
2024-08-05,carrot,Tirunelveli,176.0
2024-08-05,carrot,Madurai,191.5
2024-08-05,carrot,Nagercoil,149.5
2024-08-05,carrot,Tuticorin,115.2
2024-08-05,carrot,Tenkasi,186.9
2024-08-05,cabbage,Tirunelveli,123.8
2024-08-05,cabbage,Madurai,156.0
2024-08-05,cabbage,Nagercoil,157.3
2024-08-05,cabbage,Tuticorin,83.8
2024-08-05,cabbage,Tenkasi,116.5
2024-08-05,potato,Tirunelveli,238.8
2024-08-05,potato,Madurai,196.4
2024-08-05,potato,Nagercoil,221.3
2024-08-05,potato,Tuticorin,250.5
2024-08-05,potato,Tenkasi,246.3
2024-08-05,beans,Tirunelveli,130.1
2024-08-05,beans,Madurai,133.0
2024-08-05,beans,Nagercoil,90.4
2024-08-05,beans,Tuticorin,98.3
2024-08-05,beans,Tenkasi,139.2
2024-08-05,okra,Tirunelveli,212.4
2024-08-05,okra,Madurai,162.5
2024-08-05,okra,Nagercoil,187.1
2024-08-05,okra,Tuticorin,198.0
2024-08-05,okra,Tenkasi,186.6
2024-08-06,tomato,Tirunelveli,325.7
2024-08-06,tomato,Madurai,317.9
2024-08-06,tomato,Nagercoil,370.4
2024-08-06,tomato,Tuticorin,332.6
2024-08-06,tomato,Tenkasi,338.5
2024-08-06,brinjal,Tirunelveli,213.2
2024-08-06,brinjal,Madurai,190.5
2024-08-06,brinjal,Nagercoil,207.7
2024-08-06,brinjal,Tuticorin,200.3
2024-08-06,brinjal,Tenkasi,199.9
2024-08-06,onion,Tirunelveli,295.7
2024-08-06,onion,Madurai,271.1
2024-08-06,onion,Nagercoil,265.3
2024-08-06,onion,Tuticorin,299.4
2024-08-06,onion,Tenkasi,278.7
2024-08-06,carrot,Tirunelveli,158.5
2024-08-06,carrot,Madurai,126.8
2024-08-06,carrot,Nagercoil,184.6
2024-08-06,carrot,Tuticorin,175.8
2024-08-06,carrot,Tenkasi,179.5
2024-08-06,cabbage,Tirunelveli,156.6
2024-08-06,cabbage,Madurai,118.5
2024-08-06,cabbage,Nagercoil,153.4
2024-08-06,cabbage,Tuticorin,136.6
2024-08-06,cabbage,Tenkasi,129.6
2024-08-06,potato,Tirunelveli,258.0
2024-08-06,potato,Madurai,281.2
2024-08-06,potato,Nagercoil,277.9
2024-08-06,potato,Tuticorin,260.5
2024-08-06,potato,Tenkasi,247.4
2024-08-06,beans,Tirunelveli,119.7
2024-08-06,beans,Madurai,105.9
2024-08-06,beans,Nagercoil,118.6
2024-08-06,beans,Tuticorin,142.2
2024-08-06,beans,Tenkasi,160.5
2024-08-06,okra,Tirunelveli,165.6
2024-08-06,okra,Madurai,142.0
2024-08-06,okra,Nagercoil,171.3
2024-08-06,okra,Tuticorin,200.0
2024-08-06,okra,Tenkasi,223.3
2024-08-07,tomato,Tirunelveli,356.9
2024-08-07,tomato,Madurai,356.4
2024-08-07,tomato,Nagercoil,313.7
2024-08-07,tomato,Tuticorin,314.3
2024-08-07,tomato,Tenkasi,304.2
2024-08-07,brinjal,Tirunelveli,193.4
2024-08-07,brinjal,Madurai,225.0
2024-08-07,brinjal,Nagercoil,239.2
2024-08-07,brinjal,Tuticorin,213.6
2024-08-07,brinjal,Tenkasi,201.6
2024-08-07,onion,Tirunelveli,268.0
2024-08-07,onion,Madurai,287.1
2024-08-07,onion,Nagercoil,293.4
2024-08-07,onion,Tuticorin,260.1
2024-08-07,onion,Tenkasi,307.8
2024-08-07,carrot,Tirunelveli,156.9
2024-08-07,carrot,Madurai,182.6
2024-08-07,carrot,Nagercoil,165.1
2024-08-07,carrot,Tuticorin,171.3
2024-08-07,carrot,Tenkasi,151.3
2024-08-07,cabbage,Tirunelveli,141.9
2024-08-07,cabbage,Madurai,161.7
2024-08-07,cabbage,Nagercoil,146.2
2024-08-07,cabbage,Tuticorin,126.7
2024-08-07,cabbage,Tenkasi,151.1
2024-08-07,potato,Tirunelveli,255.8
2024-08-07,potato,Madurai,275.5
2024-08-07,potato,Nagercoil,271.1
2024-08-07,potato,Tuticorin,246.7
2024-08-07,potato,Tenkasi,237.1
2024-08-07,beans,Tirunelveli,119.5
2024-08-07,beans,Madurai,113.5
2024-08-07,beans,Nagercoil,134.1
2024-08-07,beans,Tuticorin,144.9
2024-08-07,beans,Tenkasi,148.8
2024-08-07,okra,Tirunelveli,173.7
2024-08-07,okra,Madurai,171.7
2024-08-07,okra,Nagercoil,173.5
2024-08-07,okra,Tuticorin,143.3
2024-08-07,okra,Tenkasi,157.8
2024-08-08,tomato,Tirunelveli,330.0
2024-08-08,tomato,Madurai,338.3
2024-08-08,tomato,Nagercoil,340.5
2024-08-08,tomato,Tuticorin,315.1
2024-08-08,tomato,Tenkasi,320.9
2024-08-08,brinjal,Tirunelveli,201.3
2024-08-08,brinjal,Madurai,199.1
2024-08-08,brinjal,Nagercoil,220.5
2024-08-08,brinjal,Tuticorin,180.5
2024-08-08,brinjal,Tenkasi,183.7
2024-08-08,onion,Tirunelveli,283.4
2024-08-08,onion,Madurai,262.1
2024-08-08,onion,Nagercoil,251.4
2024-08-08,onion,Tuticorin,259.5
2024-08-08,onion,Tenkasi,284.5
2024-08-08,carrot,Tirunelveli,178.0
2024-08-08,carrot,Madurai,178.4
2024-08-08,carrot,Nagercoil,197.1
2024-08-08,carrot,Tuticorin,167.4
2024-08-08,carrot,Tenkasi,170.1
2024-08-08,cabbage,Tirunelveli,143.8
2024-08-08,cabbage,Madurai,144.8
2024-08-08,cabbage,Nagercoil,190.4
2024-08-08,cabbage,Tuticorin,154.1
2024-08-08,cabbage,Tenkasi,155.8
2024-08-08,potato,Tirunelveli,225.1
2024-08-08,potato,Madurai,256.2
2024-08-08,potato,Nagercoil,261.2
2024-08-08,potato,Tuticorin,270.2
2024-08-08,potato,Tenkasi,260.6
2024-08-08,beans,Tirunelveli,121.5
2024-08-08,beans,Madurai,120.6
2024-08-08,beans,Nagercoil,122.6
2024-08-08,beans,Tuticorin,126.2
2024-08-08,beans,Tenkasi,149.4
2024-08-08,okra,Tirunelveli,203.3
2024-08-08,okra,Madurai,197.0
2024-08-08,okra,Nagercoil,222.5
2024-08-08,okra,Tuticorin,128.8
2024-08-08,okra,Tenkasi,172.7
2024-08-09,tomato,Tirunelveli,330.5
2024-08-09,tomato,Madurai,317.3
2024-08-09,tomato,Nagercoil,312.1
2024-08-09,tomato,Tuticorin,296.4
2024-08-09,tomato,Tenkasi,324.5
2024-08-09,brinjal,Tirunelveli,224.6
2024-08-09,brinjal,Madurai,222.2
2024-08-09,brinjal,Nagercoil,191.7
2024-08-09,brinjal,Tuticorin,211.1
2024-08-09,brinjal,Tenkasi,233.9
2024-08-09,onion,Tirunelveli,259.0
2024-08-09,onion,Madurai,286.2
2024-08-09,onion,Nagercoil,295.1
2024-08-09,onion,Tuticorin,289.6
2024-08-09,onion,Tenkasi,306.4
2024-08-09,carrot,Tirunelveli,135.4
2024-08-09,carrot,Madurai,145.2
2024-08-09,carrot,Nagercoil,179.0
2024-08-09,carrot,Tuticorin,131.3
2024-08-09,carrot,Tenkasi,181.6
2024-08-09,cabbage,Tirunelveli,157.8
2024-08-09,cabbage,Madurai,163.7
2024-08-09,cabbage,Nagercoil,139.4
2024-08-09,cabbage,Tuticorin,159.0
2024-08-09,cabbage,Tenkasi,125.4
2024-08-09,potato,Tirunelveli,239.7
2024-08-09,potato,Madurai,248.8
2024-08-09,potato,Nagercoil,230.1
2024-08-09,potato,Tuticorin,252.4
2024-08-09,potato,Tenkasi,225.2
2024-08-09,beans,Tirunelveli,129.4
2024-08-09,beans,Madurai,158.9
2024-08-09,beans,Nagercoil,98.9
2024-08-09,beans,Tuticorin,123.6
2024-08-09,beans,Tenkasi,91.7
2024-08-09,okra,Tirunelveli,165.2
2024-08-09,okra,Madurai,195.9
2024-08-09,okra,Nagercoil,173.3
2024-08-09,okra,Tuticorin,196.7
2024-08-09,okra,Tenkasi,189.0
2024-08-10,tomato,Tirunelveli,379.0
2024-08-10,tomato,Madurai,359.7
2024-08-10,tomato,Nagercoil,394.0
2024-08-10,tomato,Tuticorin,386.4
2024-08-10,tomato,Tenkasi,349.8
2024-08-10,brinjal,Tirunelveli,218.4
2024-08-10,brinjal,Madurai,182.3
2024-08-10,brinjal,Nagercoil,210.4
2024-08-10,brinjal,Tuticorin,231.4
2024-08-10,brinjal,Tenkasi,216.6
2024-08-10,onion,Tirunelveli,316.2
2024-08-10,onion,Madurai,360.6
2024-08-10,onion,Nagercoil,353.4
2024-08-10,onion,Tuticorin,318.9
2024-08-10,onion,Tenkasi,348.7
2024-08-10,carrot,Tirunelveli,214.5
2024-08-10,carrot,Madurai,202.5
2024-08-10,carrot,Nagercoil,196.1
2024-08-10,carrot,Tuticorin,212.1
2024-08-10,carrot,Tenkasi,205.6
2024-08-10,cabbage,Tirunelveli,146.9
2024-08-10,cabbage,Madurai,167.4
2024-08-10,cabbage,Nagercoil,160.1
2024-08-10,cabbage,Tuticorin,194.2
2024-08-10,cabbage,Tenkasi,159.5
2024-08-10,potato,Tirunelveli,270.2
2024-08-10,potato,Madurai,305.8
2024-08-10,potato,Nagercoil,290.4
2024-08-10,potato,Tuticorin,327.5
2024-08-10,potato,Tenkasi,268.0
2024-08-10,beans,Tirunelveli,132.2
2024-08-10,beans,Madurai,165.1
2024-08-10,beans,Nagercoil,117.0
2024-08-10,beans,Tuticorin,169.0
2024-08-10,beans,Tenkasi,118.5
2024-08-10,okra,Tirunelveli,221.4
2024-08-10,okra,Madurai,172.3
2024-08-10,okra,Nagercoil,210.1
2024-08-10,okra,Tuticorin,181.8
2024-08-10,okra,Tenkasi,247.7
2024-08-11,tomato,Tirunelveli,358.9
2024-08-11,tomato,Madurai,363.7
2024-08-11,tomato,Nagercoil,391.0
2024-08-11,tomato,Tuticorin,368.3
2024-08-11,tomato,Tenkasi,394.3
2024-08-11,brinjal,Tirunelveli,223.5
2024-08-11,brinjal,Madurai,221.9
2024-08-11,brinjal,Nagercoil,237.2
2024-08-11,brinjal,Tuticorin,213.4
2024-08-11,brinjal,Tenkasi,245.6
2024-08-11,onion,Tirunelveli,350.3
2024-08-11,onion,Madurai,343.8
2024-08-11,onion,Nagercoil,345.7
2024-08-11,onion,Tuticorin,294.3
2024-08-11,onion,Tenkasi,323.6
2024-08-11,carrot,Tirunelveli,185.6
2024-08-11,carrot,Madurai,219.3
2024-08-11,carrot,Nagercoil,178.5
2024-08-11,carrot,Tuticorin,144.1
2024-08-11,carrot,Tenkasi,170.1
2024-08-11,cabbage,Tirunelveli,157.9
2024-08-11,cabbage,Madurai,128.0
2024-08-11,cabbage,Nagercoil,190.5
2024-08-11,cabbage,Tuticorin,139.8
2024-08-11,cabbage,Tenkasi,180.1
2024-08-11,potato,Tirunelveli,263.4
2024-08-11,potato,Madurai,315.4
2024-08-11,potato,Nagercoil,279.7
2024-08-11,potato,Tuticorin,275.7
2024-08-11,potato,Tenkasi,295.8
2024-08-11,beans,Tirunelveli,122.5
2024-08-11,beans,Madurai,154.1
2024-08-11,beans,Nagercoil,133.0
2024-08-11,beans,Tuticorin,130.7
2024-08-11,beans,Tenkasi,140.9
2024-08-11,okra,Tirunelveli,187.4
2024-08-11,okra,Madurai,205.4
2024-08-11,okra,Nagercoil,216.0
2024-08-11,okra,Tuticorin,163.0
2024-08-11,okra,Tenkasi,231.0
2024-08-12,tomato,Tirunelveli,347.0
2024-08-12,tomato,Madurai,293.6
2024-08-12,tomato,Nagercoil,290.5
2024-08-12,tomato,Tuticorin,347.6
2024-08-12,tomato,Tenkasi,346.0
2024-08-12,brinjal,Tirunelveli,219.2
2024-08-12,brinjal,Madurai,178.2
2024-08-12,brinjal,Nagercoil,243.3
2024-08-12,brinjal,Tuticorin,191.6
2024-08-12,brinjal,Tenkasi,211.5
2024-08-12,onion,Tirunelveli,294.4
2024-08-12,onion,Madurai,321.2
2024-08-12,onion,Nagercoil,291.9
2024-08-12,onion,Tuticorin,297.7
2024-08-12,onion,Tenkasi,287.8
2024-08-12,carrot,Tirunelveli,141.4
2024-08-12,carrot,Madurai,119.0
2024-08-12,carrot,Nagercoil,166.0
2024-08-12,carrot,Tuticorin,137.1
2024-08-12,carrot,Tenkasi,172.4
2024-08-12,cabbage,Tirunelveli,151.8
2024-08-12,cabbage,Madurai,151.3
2024-08-12,cabbage,Nagercoil,127.8
2024-08-12,cabbage,Tuticorin,169.6
2024-08-12,cabbage,Tenkasi,158.3
2024-08-12,potato,Tirunelveli,224.4
2024-08-12,potato,Madurai,289.4
2024-08-12,potato,Nagercoil,243.8
2024-08-12,potato,Tuticorin,221.4
2024-08-12,potato,Tenkasi,232.9
2024-08-12,beans,Tirunelveli,93.8
2024-08-12,beans,Madurai,151.2
2024-08-12,beans,Nagercoil,145.6
2024-08-12,beans,Tuticorin,138.8
2024-08-12,beans,Tenkasi,135.0
2024-08-12,okra,Tirunelveli,206.9
2024-08-12,okra,Madurai,177.1
2024-08-12,okra,Nagercoil,190.3
2024-08-12,okra,Tuticorin,165.7
2024-08-12,okra,Tenkasi,178.8
2024-08-13,tomato,Tirunelveli,339.7
2024-08-13,tomato,Madurai,269.1
2024-08-13,tomato,Nagercoil,318.3
2024-08-13,tomato,Tuticorin,334.0
2024-08-13,tomato,Tenkasi,329.2
2024-08-13,brinjal,Tirunelveli,197.7
2024-08-13,brinjal,Madurai,218.5
2024-08-13,brinjal,Nagercoil,192.5
2024-08-13,brinjal,Tuticorin,182.3
2024-08-13,brinjal,Tenkasi,230.4
2024-08-13,onion,Tirunelveli,310.2
2024-08-13,onion,Madurai,277.4
2024-08-13,onion,Nagercoil,288.0
2024-08-13,onion,Tuticorin,306.3
2024-08-13,onion,Tenkasi,290.3
2024-08-13,carrot,Tirunelveli,176.0
2024-08-13,carrot,Madurai,174.9
2024-08-13,carrot,Nagercoil,159.0
2024-08-13,carrot,Tuticorin,175.7
2024-08-13,carrot,Tenkasi,146.1
2024-08-13,cabbage,Tirunelveli,156.7
2024-08-13,cabbage,Madurai,147.3
2024-08-13,cabbage,Nagercoil,141.6
2024-08-13,cabbage,Tuticorin,123.9
2024-08-13,cabbage,Tenkasi,151.5
2024-08-13,potato,Tirunelveli,248.8
2024-08-13,potato,Madurai,231.2
2024-08-13,potato,Nagercoil,216.1
2024-08-13,potato,Tuticorin,215.1
2024-08-13,potato,Tenkasi,243.0
2024-08-13,beans,Tirunelveli,130.1
2024-08-13,beans,Madurai,161.0
2024-08-13,beans,Nagercoil,123.1
2024-08-13,beans,Tuticorin,91.5
2024-08-13,beans,Tenkasi,119.9
2024-08-13,okra,Tirunelveli,206.9
2024-08-13,okra,Madurai,168.2
2024-08-13,okra,Nagercoil,204.3
2024-08-13,okra,Tuticorin,185.4
2024-08-13,okra,Tenkasi,194.8
2024-08-14,tomato,Tirunelveli,367.9
2024-08-14,tomato,Madurai,294.0
2024-08-14,tomato,Nagercoil,348.6
2024-08-14,tomato,Tuticorin,328.8
2024-08-14,tomato,Tenkasi,311.7
2024-08-14,brinjal,Tirunelveli,204.7
2024-08-14,brinjal,Madurai,240.5
2024-08-14,brinjal,Nagercoil,233.4
2024-08-14,brinjal,Tuticorin,166.7
2024-08-14,brinjal,Tenkasi,191.3
2024-08-14,onion,Tirunelveli,308.2
2024-08-14,onion,Madurai,288.9
2024-08-14,onion,Nagercoil,289.0
2024-08-14,onion,Tuticorin,258.0
2024-08-14,onion,Tenkasi,274.5
2024-08-14,carrot,Tirunelveli,138.2
2024-08-14,carrot,Madurai,132.3
2024-08-14,carrot,Nagercoil,140.2
2024-08-14,carrot,Tuticorin,146.8
2024-08-14,carrot,Tenkasi,150.1
2024-08-14,cabbage,Tirunelveli,132.0
2024-08-14,cabbage,Madurai,169.2
2024-08-14,cabbage,Nagercoil,130.7
2024-08-14,cabbage,Tuticorin,177.3
2024-08-14,cabbage,Tenkasi,139.1
2024-08-14,potato,Tirunelveli,256.8
2024-08-14,potato,Madurai,257.5
2024-08-14,potato,Nagercoil,230.1
2024-08-14,potato,Tuticorin,241.5
2024-08-14,potato,Tenkasi,238.0
2024-08-14,beans,Tirunelveli,131.5
2024-08-14,beans,Madurai,121.4
2024-08-14,beans,Nagercoil,109.1
2024-08-14,beans,Tuticorin,126.4
2024-08-14,beans,Tenkasi,130.8
2024-08-14,okra,Tirunelveli,218.9
2024-08-14,okra,Madurai,183.3
2024-08-14,okra,Nagercoil,182.1
2024-08-14,okra,Tuticorin,190.5
2024-08-14,okra,Tenkasi,162.9
2024-08-15,tomato,Tirunelveli,296.2
2024-08-15,tomato,Madurai,324.5
2024-08-15,tomato,Nagercoil,352.2
2024-08-15,tomato,Tuticorin,355.4
2024-08-15,tomato,Tenkasi,293.1
2024-08-15,brinjal,Tirunelveli,220.0
2024-08-15,brinjal,Madurai,163.0
2024-08-15,brinjal,Nagercoil,215.9
2024-08-15,brinjal,Tuticorin,214.7
2024-08-15,brinjal,Tenkasi,172.2
2024-08-15,onion,Tirunelveli,309.4
2024-08-15,onion,Madurai,324.3
2024-08-15,onion,Nagercoil,288.1
2024-08-15,onion,Tuticorin,292.2
2024-08-15,onion,Tenkasi,319.0
2024-08-15,carrot,Tirunelveli,142.8
2024-08-15,carrot,Madurai,143.3
2024-08-15,carrot,Nagercoil,148.6
2024-08-15,carrot,Tuticorin,166.1
2024-08-15,carrot,Tenkasi,166.0
2024-08-15,cabbage,Tirunelveli,137.8
2024-08-15,cabbage,Madurai,142.8
2024-08-15,cabbage,Nagercoil,138.0
2024-08-15,cabbage,Tuticorin,139.0
2024-08-15,cabbage,Tenkasi,133.5
2024-08-15,potato,Tirunelveli,232.8
2024-08-15,potato,Madurai,208.0
2024-08-15,potato,Nagercoil,243.6
2024-08-15,potato,Tuticorin,208.9
2024-08-15,potato,Tenkasi,263.0
2024-08-15,beans,Tirunelveli,112.8
2024-08-15,beans,Madurai,121.6
2024-08-15,beans,Nagercoil,116.6
2024-08-15,beans,Tuticorin,119.1
2024-08-15,beans,Tenkasi,149.3
2024-08-15,okra,Tirunelveli,154.9
2024-08-15,okra,Madurai,149.4
2024-08-15,okra,Nagercoil,184.3
2024-08-15,okra,Tuticorin,172.0
2024-08-15,okra,Tenkasi,189.1
2024-08-16,tomato,Tirunelveli,345.0
2024-08-16,tomato,Madurai,308.6
2024-08-16,tomato,Nagercoil,342.8
2024-08-16,tomato,Tuticorin,310.3
2024-08-16,tomato,Tenkasi,332.2
2024-08-16,brinjal,Tirunelveli,182.0
2024-08-16,brinjal,Madurai,209.3
2024-08-16,brinjal,Nagercoil,206.3
2024-08-16,brinjal,Tuticorin,184.6
2024-08-16,brinjal,Tenkasi,179.5
2024-08-16,onion,Tirunelveli,304.4
2024-08-16,onion,Madurai,280.3
2024-08-16,onion,Nagercoil,309.6
2024-08-16,onion,Tuticorin,278.5
2024-08-16,onion,Tenkasi,315.4
2024-08-16,carrot,Tirunelveli,146.4
2024-08-16,carrot,Madurai,194.8
2024-08-16,carrot,Nagercoil,168.8
2024-08-16,carrot,Tuticorin,173.4
2024-08-16,carrot,Tenkasi,145.3
2024-08-16,cabbage,Tirunelveli,163.4
2024-08-16,cabbage,Madurai,164.1
2024-08-16,cabbage,Nagercoil,142.3
2024-08-16,cabbage,Tuticorin,106.1
2024-08-16,cabbage,Tenkasi,126.6
2024-08-16,potato,Tirunelveli,225.8
2024-08-16,potato,Madurai,257.0
2024-08-16,potato,Nagercoil,238.7
2024-08-16,potato,Tuticorin,239.1
2024-08-16,potato,Tenkasi,236.7
2024-08-16,beans,Tirunelveli,153.4
2024-08-16,beans,Madurai,124.9
2024-08-16,beans,Nagercoil,128.0
2024-08-16,beans,Tuticorin,111.6
2024-08-16,beans,Tenkasi,123.4
2024-08-16,okra,Tirunelveli,162.4
2024-08-16,okra,Madurai,188.8
2024-08-16,okra,Nagercoil,159.0
2024-08-16,okra,Tuticorin,196.8
2024-08-16,okra,Tenkasi,167.2
2024-08-17,tomato,Tirunelveli,399.3
2024-08-17,tomato,Madurai,418.5
2024-08-17,tomato,Nagercoil,380.3
2024-08-17,tomato,Tuticorin,406.6
2024-08-17,tomato,Tenkasi,395.4
2024-08-17,brinjal,Tirunelveli,209.0
2024-08-17,brinjal,Madurai,239.9
2024-08-17,brinjal,Nagercoil,247.7
2024-08-17,brinjal,Tuticorin,249.7
2024-08-17,brinjal,Tenkasi,241.3
2024-08-17,onion,Tirunelveli,336.1
2024-08-17,onion,Madurai,332.9
2024-08-17,onion,Nagercoil,335.4
2024-08-17,onion,Tuticorin,308.3
2024-08-17,onion,Tenkasi,328.1
2024-08-17,carrot,Tirunelveli,161.1
2024-08-17,carrot,Madurai,180.2
2024-08-17,carrot,Nagercoil,178.3
2024-08-17,carrot,Tuticorin,177.1
2024-08-17,carrot,Tenkasi,169.1
2024-08-17,cabbage,Tirunelveli,176.5
2024-08-17,cabbage,Madurai,164.8
2024-08-17,cabbage,Nagercoil,162.7
2024-08-17,cabbage,Tuticorin,143.0
2024-08-17,cabbage,Tenkasi,165.2
2024-08-17,potato,Tirunelveli,308.2
2024-08-17,potato,Madurai,308.5
2024-08-17,potato,Nagercoil,292.7
2024-08-17,potato,Tuticorin,279.3
2024-08-17,potato,Tenkasi,296.4
2024-08-17,beans,Tirunelveli,129.3
2024-08-17,beans,Madurai,136.6
2024-08-17,beans,Nagercoil,127.8
2024-08-17,beans,Tuticorin,160.8
2024-08-17,beans,Tenkasi,158.2
2024-08-17,okra,Tirunelveli,208.5
2024-08-17,okra,Madurai,243.8
2024-08-17,okra,Nagercoil,217.4
2024-08-17,okra,Tuticorin,216.3
2024-08-17,okra,Tenkasi,214.2
2024-08-18,tomato,Tirunelveli,355.1
2024-08-18,tomato,Madurai,362.4
2024-08-18,tomato,Nagercoil,379.2
2024-08-18,tomato,Tuticorin,379.4
2024-08-18,tomato,Tenkasi,392.1
2024-08-18,brinjal,Tirunelveli,224.3
2024-08-18,brinjal,Madurai,239.1
2024-08-18,brinjal,Nagercoil,239.5
2024-08-18,brinjal,Tuticorin,240.3
2024-08-18,brinjal,Tenkasi,238.0
2024-08-18,onion,Tirunelveli,304.7
2024-08-18,onion,Madurai,287.6
2024-08-18,onion,Nagercoil,313.9
2024-08-18,onion,Tuticorin,322.2
2024-08-18,onion,Tenkasi,309.2
2024-08-18,carrot,Tirunelveli,189.0
2024-08-18,carrot,Madurai,212.0
2024-08-18,carrot,Nagercoil,204.7
2024-08-18,carrot,Tuticorin,199.5
2024-08-18,carrot,Tenkasi,209.9
2024-08-18,cabbage,Tirunelveli,152.7
2024-08-18,cabbage,Madurai,162.0
2024-08-18,cabbage,Nagercoil,183.4
2024-08-18,cabbage,Tuticorin,161.7
2024-08-18,cabbage,Tenkasi,162.8
2024-08-18,potato,Tirunelveli,322.5
2024-08-18,potato,Madurai,287.2
2024-08-18,potato,Nagercoil,320.5
2024-08-18,potato,Tuticorin,248.8
2024-08-18,potato,Tenkasi,272.6
2024-08-18,beans,Tirunelveli,150.8
2024-08-18,beans,Madurai,144.5
2024-08-18,beans,Nagercoil,101.5
2024-08-18,beans,Tuticorin,138.0
2024-08-18,beans,Tenkasi,192.1
2024-08-18,okra,Tirunelveli,214.1
2024-08-18,okra,Madurai,221.3
2024-08-18,okra,Nagercoil,196.3
2024-08-18,okra,Tuticorin,214.0
2024-08-18,okra,Tenkasi,208.9
2024-08-19,tomato,Tirunelveli,353.1
2024-08-19,tomato,Madurai,352.5
2024-08-19,tomato,Nagercoil,338.9
2024-08-19,tomato,Tuticorin,332.1
2024-08-19,tomato,Tenkasi,297.1
2024-08-19,brinjal,Tirunelveli,172.4
2024-08-19,brinjal,Madurai,208.3
2024-08-19,brinjal,Nagercoil,224.2
2024-08-19,brinjal,Tuticorin,233.3
2024-08-19,brinjal,Tenkasi,188.9
2024-08-19,onion,Tirunelveli,259.2
2024-08-19,onion,Madurai,308.0
2024-08-19,onion,Nagercoil,273.1
2024-08-19,onion,Tuticorin,257.8
2024-08-19,onion,Tenkasi,279.5
2024-08-19,carrot,Tirunelveli,155.1
2024-08-19,carrot,Madurai,191.8
2024-08-19,carrot,Nagercoil,182.7
2024-08-19,carrot,Tuticorin,150.6
2024-08-19,carrot,Tenkasi,193.3
2024-08-19,cabbage,Tirunelveli,151.3
2024-08-19,cabbage,Madurai,170.0
2024-08-19,cabbage,Nagercoil,175.4
2024-08-19,cabbage,Tuticorin,143.6
2024-08-19,cabbage,Tenkasi,160.2
2024-08-19,potato,Tirunelveli,239.9
2024-08-19,potato,Madurai,266.6
2024-08-19,potato,Nagercoil,249.8
2024-08-19,potato,Tuticorin,267.2
2024-08-19,potato,Tenkasi,278.5
2024-08-19,beans,Tirunelveli,135.0
2024-08-19,beans,Madurai,122.2
2024-08-19,beans,Nagercoil,122.5
2024-08-19,beans,Tuticorin,64.9
2024-08-19,beans,Tenkasi,109.8
2024-08-19,okra,Tirunelveli,200.5
2024-08-19,okra,Madurai,201.3
2024-08-19,okra,Nagercoil,167.2
2024-08-19,okra,Tuticorin,185.2
2024-08-19,okra,Tenkasi,178.1
2024-08-20,tomato,Tirunelveli,344.5
2024-08-20,tomato,Madurai,374.9
2024-08-20,tomato,Nagercoil,344.9
2024-08-20,tomato,Tuticorin,317.3
2024-08-20,tomato,Tenkasi,329.1
2024-08-20,brinjal,Tirunelveli,234.7
2024-08-20,brinjal,Madurai,178.5
2024-08-20,brinjal,Nagercoil,194.4
2024-08-20,brinjal,Tuticorin,220.9
2024-08-20,brinjal,Tenkasi,232.6
2024-08-20,onion,Tirunelveli,301.6
2024-08-20,onion,Madurai,277.2
2024-08-20,onion,Nagercoil,300.1
2024-08-20,onion,Tuticorin,297.7
2024-08-20,onion,Tenkasi,296.4
2024-08-20,carrot,Tirunelveli,163.4
2024-08-20,carrot,Madurai,166.4
2024-08-20,carrot,Nagercoil,147.2
2024-08-20,carrot,Tuticorin,215.0
2024-08-20,carrot,Tenkasi,168.5
2024-08-20,cabbage,Tirunelveli,159.8
2024-08-20,cabbage,Madurai,144.5
2024-08-20,cabbage,Nagercoil,165.7
2024-08-20,cabbage,Tuticorin,122.9
2024-08-20,cabbage,Tenkasi,113.9
2024-08-20,potato,Tirunelveli,247.4
2024-08-20,potato,Madurai,289.1
2024-08-20,potato,Nagercoil,272.2
2024-08-20,potato,Tuticorin,231.9
2024-08-20,potato,Tenkasi,258.4
2024-08-20,beans,Tirunelveli,111.3
2024-08-20,beans,Madurai,132.5
2024-08-20,beans,Nagercoil,134.1
2024-08-20,beans,Tuticorin,142.5
2024-08-20,beans,Tenkasi,92.7
2024-08-20,okra,Tirunelveli,156.6
2024-08-20,okra,Madurai,180.4
