date,crop_name,region,month,demand_index,price_per_kg
2024-05-25,carrot,Tuticorin,5,1.13,35.06
2024-05-25,carrot,Tenkasi,5,1.28,40.97
2024-05-25,cabbage,Tirunelveli,5,0.81,15.42
2024-05-25,cabbage,Madurai,5,0.96,18.93
2024-05-25,cabbage,Nagercoil,5,0.89,19.5
2024-05-25,cabbage,Tuticorin,5,0.96,19.67
2024-05-25,cabbage,Tenkasi,5,1.07,19.63
2024-05-25,potato,Tirunelveli,5,1.23,34.27
2024-05-25,potato,Madurai,5,1.19,30.85
2024-05-25,potato,Nagercoil,5,0.92,22.76
2024-05-25,potato,Tuticorin,5,1.08,25.42
2024-05-25,potato,Tenkasi,5,0.92,22.56
2024-05-25,beans,Tirunelveli,5,1.07,40.31
2024-05-25,beans,Madurai,5,0.8,28.63
2024-05-25,beans,Nagercoil,5,0.96,34.9
2024-05-25,beans,Tuticorin,5,0.85,33.8
2024-05-25,beans,Tenkasi,5,1.06,40.1
2024-05-25,okra,Tirunelveli,5,1.22,31.83
2024-05-25,okra,Madurai,5,1.11,31.96
2024-05-25,okra,Nagercoil,5,1.26,38.56
2024-05-25,okra,Tuticorin,5,1.27,32.48
2024-05-25,okra,Tenkasi,5,1.03,28.97
2024-05-26,tomato,Tirunelveli,5,0.89,24.01
2024-05-26,tomato,Madurai,5,0.85,26.31
2024-05-26,tomato,Nagercoil,5,0.9,25.66
2024-05-26,tomato,Tuticorin,5,1.08,29.03
2024-05-26,tomato,Tenkasi,5,1.14,31.9
2024-05-26,brinjal,Tirunelveli,5,1.02,21.41
2024-05-26,brinjal,Madurai,5,1.13,26.7
2024-05-26,brinjal,Nagercoil,5,0.95,21.44
2024-05-26,brinjal,Tuticorin,5,0.96,22.93
2024-05-26,brinjal,Tenkasi,5,1.23,26.17
2024-05-26,onion,Tirunelveli,5,1.01,33.47
2024-05-26,onion,Madurai,5,0.96,31.45
2024-05-26,onion,Nagercoil,5,1.0,33.7
2024-05-26,onion,Tuticorin,5,0.82,25.84
2024-05-26,onion,Tenkasi,5,0.95,31.78
2024-05-26,carrot,Tirunelveli,5,1.02,33.41
2024-05-26,carrot,Madurai,5,1.07,31.74
2024-05-26,carrot,Nagercoil,5,1.05,29.61
2024-05-26,carrot,Tuticorin,5,1.25,38.55
2024-05-26,carrot,Tenkasi,5,1.12,33.18
2024-05-26,cabbage,Tirunelveli,5,0.81,14.12
2024-05-26,cabbage,Madurai,5,0.99,17.87
2024-05-26,cabbage,Nagercoil,5,0.98,16.71
2024-05-26,cabbage,Tuticorin,5,1.11,19.94
2024-05-26,cabbage,Tenkasi,5,0.88,17.6
2024-05-26,potato,Tirunelveli,5,1.04,27.38
2024-05-26,potato,Madurai,5,1.23,30.47
2024-05-26,potato,Nagercoil,5,1.08,31.27
2024-05-26,potato,Tuticorin,5,1.25,32.37
2024-05-26,potato,Tenkasi,5,1.18,30.93
2024-05-26,beans,Tirunelveli,5,0.84,32.43
2024-05-26,beans,Madurai,5,1.02,37.13
2024-05-26,beans,Nagercoil,5,1.02,39.82
2024-05-26,beans,Tuticorin,5,0.89,31.21
2024-05-26,beans,Tenkasi,5,1.11,40.19
2024-05-26,okra,Tirunelveli,5,1.24,33.71
2024-05-26,okra,Madurai,5,0.83,23.42
2024-05-26,okra,Nagercoil,5,1.04,27.15
2024-05-26,okra,Tuticorin,5,0.82,21.19
2024-05-26,okra,Tenkasi,5,1.04,31.08
2024-05-27,tomato,Tirunelveli,5,0.93,26.99
2024-05-27,tomato,Madurai,5,1.24,31.38
2024-05-27,tomato,Nagercoil,5,0.89,22.76
2024-05-27,tomato,Tuticorin,5,1.28,34.28
2024-05-27,tomato,Tenkasi,5,1.24,34.15
2024-05-27,brinjal,Tirunelveli,5,1.14,26.38
2024-05-27,brinjal,Madurai,5,1.23,28.33
2024-05-27,brinjal,Nagercoil,5,1.19,29.77
2024-05-27,brinjal,Tuticorin,5,0.93,20.94
2024-05-27,brinjal,Tenkasi,5,1.27,29.5
2024-05-27,onion,Tirunelveli,5,0.95,26.87
2024-05-27,onion,Madurai,5,1.28,41.97
2024-05-27,onion,Nagercoil,5,0.97,31.96
2024-05-27,onion,Tuticorin,5,1.02,33.41
2024-05-27,onion,Tenkasi,5,0.99,32.4
2024-05-27,carrot,Tirunelveli,5,1.18,35.74
2024-05-27,carrot,Madurai,5,0.91,27.11
2024-05-27,carrot,Nagercoil,5,1.09,34.08
2024-05-27,carrot,Tuticorin,5,1.22,37.43
2024-05-27,carrot,Tenkasi,5,1.1,32.14
2024-05-27,cabbage,Tirunelveli,5,1.25,23.68
2024-05-27,cabbage,Madurai,5,1.22,21.71
2024-05-27,cabbage,Nagercoil,5,0.81,14.94
2024-05-27,cabbage,Tuticorin,5,1.18,21.1
2024-05-27,cabbage,Tenkasi,5,1.13,23.22
2024-05-27,potato,Tirunelveli,5,1.22,35.25
2024-05-27,potato,Madurai,5,0.92,21.9
2024-05-27,potato,Nagercoil,5,1.1,28.03
2024-05-27,potato,Tuticorin,5,0.93,23.34
2024-05-27,potato,Tenkasi,5,0.81,17.9
2024-05-27,beans,Tirunelveli,5,0.85,30.8
2024-05-27,beans,Madurai,5,1.23,49.06
2024-05-27,beans,Nagercoil,5,1.15,43.36
2024-05-27,beans,Tuticorin,5,1.3,48.48
2024-05-27,beans,Tenkasi,5,1.07,38.45
2024-05-27,okra,Tirunelveli,5,1.02,29.62
2024-05-27,okra,Madurai,5,1.23,33.54
2024-05-27,okra,Nagercoil,5,1.02,27.47
2024-05-27,okra,Tuticorin,5,1.16,33.29
2024-05-27,okra,Tenkasi,5,0.85,23.4
2024-05-28,tomato,Tirunelveli,5,0.99,25.03
2024-05-28,tomato,Madurai,5,1.13,31.43
2024-05-28,tomato,Nagercoil,5,0.88,23.84
2024-05-28,tomato,Tuticorin,5,1.2,33.33
2024-05-28,tomato,Tenkasi,5,0.97,25.76
2024-05-28,brinjal,Tirunelveli,5,1.27,33.99
2024-05-28,brinjal,Madurai,5,1.17,25.34
2024-05-28,brinjal,Nagercoil,5,1.26,33.54
2024-05-28,brinjal,Tuticorin,5,0.93,21.06
2024-05-28,brinjal,Tenkasi,5,0.92,19.44
2024-05-28,onion,Tirunelveli,5,0.86,28.16
2024-05-28,onion,Madurai,5,1.23,41.37
2024-05-28,onion,Nagercoil,5,1.22,39.78
2024-05-28,onion,Tuticorin,5,0.84,24.51
2024-05-28,onion,Tenkasi,5,1.26,38.06
2024-05-28,carrot,Tirunelveli,5,0.95,26.39
2024-05-28,carrot,Madurai,5,1.03,29.98
2024-05-28,carrot,Nagercoil,5,1.2,34.07
2024-05-28,carrot,Tuticorin,5,1.22,36.18
2024-05-28,carrot,Tenkasi,5,1.24,34.38
2024-05-28,cabbage,Tirunelveli,5,0.83,15.63
2024-05-28,cabbage,Madurai,5,1.14,22.54
2024-05-28,cabbage,Nagercoil,5,1.09,22.79
2024-05-28,cabbage,Tuticorin,5,0.85,16.71
2024-05-28,cabbage,Tenkasi,5,0.97,20.87
2024-05-28,potato,Tirunelveli,5,0.91,23.68
2024-05-28,potato,Madurai,5,1.2,29.14
2024-05-28,potato,Nagercoil,5,1.18,29.83
2024-05-28,potato,Tuticorin,5,0.85,20.71
2024-05-28,potato,Tenkasi,5,0.98,25.28
2024-05-28,beans,Tirunelveli,5,1.1,38.23
2024-05-28,beans,Madurai,5,1.01,40.04
2024-05-28,beans,Nagercoil,5,0.91,35.28
2024-05-28,beans,Tuticorin,5,1.23,46.01
2024-05-28,beans,Tenkasi,5,0.87,36.61
2024-05-28,okra,Tirunelveli,5,1.19,35.94
2024-05-28,okra,Madurai,5,0.96,27.52
2024-05-28,okra,Nagercoil,5,1.14,31.72
2024-05-28,okra,Tuticorin,5,0.88,24.05
2024-05-28,okra,Tenkasi,5,1.18,32.51
2024-05-29,tomato,Tirunelveli,5,0.95,24.32
2024-05-29,tomato,Madurai,5,1.01,26.03
2024-05-29,tomato,Nagercoil,5,1.26,33.69
2024-05-29,tomato,Tuticorin,5,1.01,28.57
2024-05-29,tomato,Tenkasi,5,1.08,28.76
2024-05-29,brinjal,Tirunelveli,5,1.05,22.62
2024-05-29,brinjal,Madurai,5,0.81,18.61
2024-05-29,brinjal,Nagercoil,5,1.14,25.47
2024-05-29,brinjal,Tuticorin,5,0.91,23.92
2024-05-29,brinjal,Tenkasi,5,1.24,26.34
2024-05-29,onion,Tirunelveli,5,0.96,31.01
2024-05-29,onion,Madurai,5,1.17,36.17
2024-05-29,onion,Nagercoil,5,0.85,27.11
2024-05-29,onion,Tuticorin,5,0.82,26.27
2024-05-29,onion,Tenkasi,5,1.04,34.81
2024-05-29,carrot,Tirunelveli,5,1.1,32.43
2024-05-29,carrot,Madurai,5,1.03,30.79
2024-05-29,carrot,Nagercoil,5,0.82,20.79
2024-05-29,carrot,Tuticorin,5,1.25,39.4
2024-05-29,carrot,Tenkasi,5,1.22,38.72
2024-05-29,cabbage,Tirunelveli,5,1.18,25.99
2024-05-29,cabbage,Madurai,5,1.14,20.69
2024-05-29,cabbage,Nagercoil,5,1.06,23.71
2024-05-29,cabbage,Tuticorin,5,1.08,20.32
2024-05-29,cabbage,Tenkasi,5,1.12,23.95
2024-05-29,potato,Tirunelveli,5,1.12,30.09
2024-05-29,potato,Madurai,5,1.06,26.55
2024-05-29,potato,Nagercoil,5,0.92,26.61
2024-05-29,potato,Tuticorin,5,0.8,23.75
2024-05-29,potato,Tenkasi,5,1.29,35.22
2024-05-29,beans,Tirunelveli,5,0.98,34.99
2024-05-29,beans,Madurai,5,0.84,30.75
2024-05-29,beans,Nagercoil,5,1.19,45.57
2024-05-29,beans,Tuticorin,5,1.14,40.9
2024-05-29,beans,Tenkasi,5,1.04,38.73
2024-05-29,okra,Tirunelveli,5,0.94,27.89
2024-05-29,okra,Madurai,5,1.25,34.65
2024-05-29,okra,Nagercoil,5,0.81,22.97
2024-05-29,okra,Tuticorin,5,0.84,20.54
2024-05-29,okra,Tenkasi,5,1.24,36.2
2024-05-30,tomato,Tirunelveli,5,1.03,28.17
2024-05-30,tomato,Madurai,5,1.22,32.67
2024-05-30,tomato,Nagercoil,5,1.22,35.05
2024-05-30,tomato,Tuticorin,5,0.89,24.0
2024-05-30,tomato,Tenkasi,5,1.09,29.13
2024-05-30,brinjal,Tirunelveli,5,0.82,21.57
2024-05-30,brinjal,Madurai,5,1.18,28.59
2024-05-30,brinjal,Nagercoil,5,0.84,18.31
2024-05-30,brinjal,Tuticorin,5,1.27,28.66
2024-05-30,brinjal,Tenkasi,5,0.86,19.33
2024-05-30,onion,Tirunelveli,5,1.27,42.55
2024-05-30,onion,Madurai,5,1.05,35.17
2024-05-30,onion,Nagercoil,5,1.04,33.68
2024-05-30,onion,Tuticorin,5,0.92,28.34
2024-05-30,onion,Tenkasi,5,1.29,40.97
2024-05-30,carrot,Tirunelveli,5,0.88,28.35
2024-05-30,carrot,Madurai,5,1.19,35.62
2024-05-30,carrot,Nagercoil,5,0.91,26.92
2024-05-30,carrot,Tuticorin,5,1.08,31.46
2024-05-30,carrot,Tenkasi,5,0.84,26.91
2024-05-30,cabbage,Tirunelveli,5,1.03,18.76
2024-05-30,cabbage,Madurai,5,0.91,18.69
2024-05-30,cabbage,Nagercoil,5,1.27,23.87
2024-05-30,cabbage,Tuticorin,5,0.91,18.3
2024-05-30,cabbage,Tenkasi,5,0.97,19.14
2024-05-30,potato,Tirunelveli,5,1.19,30.67
2024-05-30,potato,Madurai,5,1.16,29.44
2024-05-30,potato,Nagercoil,5,1.24,32.4
2024-05-30,potato,Tuticorin,5,0.94,24.5
2024-05-30,potato,Tenkasi,5,1.13,28.14
2024-05-30,beans,Tirunelveli,5,0.85,33.63
2024-05-30,beans,Madurai,5,0.91,35.46
2024-05-30,beans,Nagercoil,5,0.84,30.17
2024-05-30,beans,Tuticorin,5,0.92,33.26
2024-05-30,beans,Tenkasi,5,0.9,31.0
2024-05-30,okra,Tirunelveli,5,1.21,35.01
2024-05-30,okra,Madurai,5,0.89,24.46
2024-05-30,okra,Nagercoil,5,1.04,29.06
2024-05-30,okra,Tuticorin,5,0.83,21.83
2024-05-30,okra,Tenkasi,5,1.1,30.61
2024-05-31,tomato,Tirunelveli,5,1.18,32.13
2024-05-31,tomato,Madurai,5,1.21,30.46
2024-05-31,tomato,Nagercoil,5,1.18,32.23
2024-05-31,tomato,Tuticorin,5,1.27,34.42
2024-05-31,tomato,Tenkasi,5,1.0,29.04
2024-05-31,brinjal,Tirunelveli,5,1.15,27.66
2024-05-31,brinjal,Madurai,5,1.3,29.23
2024-05-31,brinjal,Nagercoil,5,0.91,20.21
2024-05-31,brinjal,Tuticorin,5,1.15,27.61
2024-05-31,brinjal,Tenkasi,5,1.15,26.6
2024-05-31,onion,Tirunelveli,5,0.93,30.9
2024-05-31,onion,Madurai,5,1.18,36.06
2024-05-31,onion,Nagercoil,5,1.24,41.19
2024-05-31,onion,Tuticorin,5,1.2,39.09
2024-05-31,onion,Tenkasi,5,1.25,42.37
2024-05-31,carrot,Tirunelveli,5,0.86,25.8
2024-05-31,carrot,Madurai,5,1.0,28.64
2024-05-31,carrot,Nagercoil,5,0.86,24.4
2024-05-31,carrot,Tuticorin,5,1.2,36.7
2024-05-31,carrot,Tenkasi,5,0.93,26.09
2024-05-31,cabbage,Tirunelveli,5,0.93,21.24
2024-05-31,cabbage,Madurai,5,0.86,16.41
2024-05-31,cabbage,Nagercoil,5,0.89,19.51
2024-05-31,cabbage,Tuticorin,5,0.92,15.4
2024-05-31,cabbage,Tenkasi,5,1.05,16.66
2024-05-31,potato,Tirunelveli,5,0.87,21.3
2024-05-31,potato,Madurai,5,1.14,30.1
2024-05-31,potato,Nagercoil,5,1.22,31.53
2024-05-31,potato,Tuticorin,5,1.03,25.73
2024-05-31,potato,Tenkasi,5,1.06,27.82
2024-05-31,beans,Tirunelveli,5,0.94,34.96
2024-05-31,beans,Madurai,5,0.87,30.79
2024-05-31,beans,Nagercoil,5,1.15,45.85
2024-05-31,beans,Tuticorin,5,0.87,29.2
2024-05-31,beans,Tenkasi,5,0.87,33.1
2024-05-31,okra,Tirunelveli,5,0.85,23.77
2024-05-31,okra,Madurai,5,0.94,26.46
2024-05-31,okra,Nagercoil,5,1.0,29.66
2024-05-31,okra,Tuticorin,5,0.95,25.11
2024-05-31,okra,Tenkasi,5,1.24,33.08
2024-06-01,tomato,Tirunelveli,6,1.16,30.65
2024-06-01,tomato,Madurai,6,0.93,24.12
2024-06-01,tomato,Nagercoil,6,1.11,29.95
2024-06-01,tomato,Tuticorin,6,0.95,23.55
2024-06-01,tomato,Tenkasi,6,1.12,27.68
2024-06-01,brinjal,Tirunelveli,6,0.83,19.75
2024-06-01,brinjal,Madurai,6,1.06,25.24
2024-06-01,brinjal,Nagercoil,6,1.28,26.3
2024-06-01,brinjal,Tuticorin,6,1.04,26.09
2024-06-01,brinjal,Tenkasi,6,0.85,18.05
2024-06-01,onion,Tirunelveli,6,0.93,28.16
2024-06-01,onion,Madurai,6,0.81,25.08
2024-06-01,onion,Nagercoil,6,0.9,28.71
2024-06-01,onion,Tuticorin,6,1.22,37.73
2024-06-01,onion,Tenkasi,6,0.95,28.52
2024-06-01,carrot,Tirunelveli,6,1.15,33.27
2024-06-01,carrot,Madurai,6,1.1,30.22
2024-06-01,carrot,Nagercoil,6,1.21,32.97
2024-06-01,carrot,Tuticorin,6,1.11,31.15
2024-06-01,carrot,Tenkasi,6,0.99,29.55
2024-06-01,cabbage,Tirunelveli,6,1.26,23.54
2024-06-01,cabbage,Madurai,6,0.87,15.0
2024-06-01,cabbage,Nagercoil,6,1.09,19.52
2024-06-01,cabbage,Tuticorin,6,1.17,22.62
2024-06-01,cabbage,Tenkasi,6,1.2,22.07
2024-06-01,potato,Tirunelveli,6,1.02,24.8
2024-06-01,potato,Madurai,6,0.89,21.55
2024-06-01,potato,Nagercoil,6,0.89,19.73
2024-06-01,potato,Tuticorin,6,0.82,17.04
2024-06-01,potato,Tenkasi,6,1.25,31.62
2024-06-01,beans,Tirunelveli,6,0.84,29.3
2024-06-01,beans,Madurai,6,0.89,31.53
2024-06-01,beans,Nagercoil,6,1.14,39.28
2024-06-01,beans,Tuticorin,6,1.23,45.33
2024-06-01,beans,Tenkasi,6,0.88,29.9
2024-06-01,okra,Tirunelveli,6,0.91,23.14
2024-06-01,okra,Madurai,6,0.92,25.56
2024-06-01,okra,Nagercoil,6,1.25,28.77
2024-06-01,okra,Tuticorin,6,1.3,33.08
2024-06-01,okra,Tenkasi,6,1.0,26.36
2024-06-02,tomato,Tirunelveli,6,1.12,26.12
2024-06-02,tomato,Madurai,6,1.09,25.93
2024-06-02,tomato,Nagercoil,6,1.27,29.5
2024-06-02,tomato,Tuticorin,6,1.07,26.96
2024-06-02,tomato,Tenkasi,6,1.18,29.81
2024-06-02,brinjal,Tirunelveli,6,0.9,20.09
2024-06-02,brinjal,Madurai,6,1.1,23.85
2024-06-02,brinjal,Nagercoil,6,1.22,26.6
2024-06-02,brinjal,Tuticorin,6,0.93,19.49
2024-06-02,brinjal,Tenkasi,6,0.85,18.19
2024-06-02,onion,Tirunelveli,6,0.84,23.27
2024-06-02,onion,Madurai,6,0.98,29.99
2024-06-02,onion,Nagercoil,6,1.23,38.14
2024-06-02,onion,Tuticorin,6,1.05,31.25
2024-06-02,onion,Tenkasi,6,1.0,29.72
2024-06-02,carrot,Tirunelveli,6,0.84,23.81
2024-06-02,carrot,Madurai,6,1.13,33.73
2024-06-02,carrot,Nagercoil,6,1.26,35.13
2024-06-02,carrot,Tuticorin,6,0.99,27.86
2024-06-02,carrot,Tenkasi,6,1.29,39.99
2024-06-02,cabbage,Tirunelveli,6,1.22,21.56
2024-06-02,cabbage,Madurai,6,1.19,21.88
2024-06-02,cabbage,Nagercoil,6,0.93,17.25
2024-06-02,cabbage,Tuticorin,6,0.94,16.37
2024-06-02,cabbage,Tenkasi,6,0.98,18.18
2024-06-02,potato,Tirunelveli,6,0.97,21.3
2024-06-02,potato,Madurai,6,1.13,26.82
2024-06-02,potato,Nagercoil,6,1.21,27.66
2024-06-02,potato,Tuticorin,6,1.24,30.53
2024-06-02,potato,Tenkasi,6,1.18,26.13
2024-06-02,beans,Tirunelveli,6,0.94,34.04
2024-06-02,beans,Madurai,6,0.87,26.61
2024-06-02,beans,Nagercoil,6,0.81,29.02
2024-06-02,beans,Tuticorin,6,0.84,27.74
2024-06-02,beans,Tenkasi,6,0.89,30.43
2024-06-02,okra,Tirunelveli,6,0.9,22.95
2024-06-02,okra,Madurai,6,1.26,34.98
2024-06-02,okra,Nagercoil,6,1.09,26.89
2024-06-02,okra,Tuticorin,6,0.91,23.66
2024-06-02,okra,Tenkasi,6,1.21,33.3
2024-06-03,tomato,Tirunelveli,6,1.0,25.1
2024-06-03,tomato,Madurai,6,1.04,26.71
2024-06-03,tomato,Nagercoil,6,1.18,31.01
2024-06-03,tomato,Tuticorin,6,0.91,21.71
2024-06-03,tomato,Tenkasi,6,1.07,26.06
2024-06-03,brinjal,Tirunelveli,6,1.27,26.26
2024-06-03,brinjal,Madurai,6,0.87,21.04
2024-06-03,brinjal,Nagercoil,6,0.86,21.54
2024-06-03,brinjal,Tuticorin,6,0.96,19.21
2024-06-03,brinjal,Tenkasi,6,1.2,26.8
2024-06-03,onion,Tirunelveli,6,1.29,37.68
2024-06-03,onion,Madurai,6,1.03,30.0
2024-06-03,onion,Nagercoil,6,1.17,36.1
2024-06-03,onion,Tuticorin,6,1.0,29.95
2024-06-03,onion,Tenkasi,6,1.01,31.03
2024-06-03,carrot,Tirunelveli,6,1.29,38.6
2024-06-03,carrot,Madurai,6,1.14,32.52
2024-06-03,carrot,Nagercoil,6,1.17,33.63
2024-06-03,carrot,Tuticorin,6,0.95,27.97
2024-06-03,carrot,Tenkasi,6,0.95,25.51
2024-06-03,cabbage,Tirunelveli,6,1.08,20.55
2024-06-03,cabbage,Madurai,6,0.86,14.54
2024-06-03,cabbage,Nagercoil,6,1.21,20.02
2024-06-03,cabbage,Tuticorin,6,1.07,19.88
2024-06-03,cabbage,Tenkasi,6,0.94,15.24
2024-06-03,potato,Tirunelveli,6,0.83,17.94
2024-06-03,potato,Madurai,6,1.29,31.12
2024-06-03,potato,Nagercoil,6,0.99,23.4
2024-06-03,potato,Tuticorin,6,1.12,29.01
2024-06-03,potato,Tenkasi,6,1.16,26.24
2024-06-03,beans,Tirunelveli,6,1.15,40.57
2024-06-03,beans,Madurai,6,0.94,31.71
2024-06-03,beans,Nagercoil,6,0.81,26.22
2024-06-03,beans,Tuticorin,6,1.03,33.25
2024-06-03,beans,Tenkasi,6,1.15,38.68
2024-06-03,okra,Tirunelveli,6,0.83,19.87
2024-06-03,okra,Madurai,6,1.14,26.85
2024-06-03,okra,Nagercoil,6,1.15,31.26
2024-06-03,okra,Tuticorin,6,1.07,29.5
2024-06-03,okra,Tenkasi,6,1.12,24.43
2024-06-04,tomato,Tirunelveli,6,1.13,27.15
2024-06-04,tomato,Madurai,6,0.88,21.31
2024-06-04,tomato,Nagercoil,6,1.12,27.63
2024-06-04,tomato,Tuticorin,6,0.88,23.62
2024-06-04,tomato,Tenkasi,6,1.18,30.99
2024-06-04,brinjal,Tirunelveli,6,0.81,18.22
2024-06-04,brinjal,Madurai,6,0.85,19.18
2024-06-04,brinjal,Nagercoil,6,0.83,17.59
2024-06-04,brinjal,Tuticorin,6,1.05,20.15
2024-06-04,brinjal,Tenkasi,6,1.24,26.75
2024-06-04,onion,Tirunelveli,6,0.89,28.37
2024-06-04,onion,Madurai,6,0.82,23.48
2024-06-04,onion,Nagercoil,6,1.14,33.54
2024-06-04,onion,Tuticorin,6,1.09,33.94
2024-06-04,onion,Tenkasi,6,0.84,24.55
2024-06-04,carrot,Tirunelveli,6,0.96,26.45
2024-06-04,carrot,Madurai,6,1.24,35.84
2024-06-04,carrot,Nagercoil,6,1.02,25.54
2024-06-04,carrot,Tuticorin,6,1.03,27.08
2024-06-04,carrot,Tenkasi,6,0.83,26.04
2024-06-04,cabbage,Tirunelveli,6,1.04,19.98
2024-06-04,cabbage,Madurai,6,1.08,20.87
2024-06-04,cabbage,Nagercoil,6,1.03,19.03
2024-06-04,cabbage,Tuticorin,6,1.21,22.31
2024-06-04,cabbage,Tenkasi,6,1.21,20.79
2024-06-04,potato,Tirunelveli,6,1.23,32.74
2024-06-04,potato,Madurai,6,1.26,29.88
2024-06-04,potato,Nagercoil,6,0.86,22.07
2024-06-04,potato,Tuticorin,6,0.84,19.45
2024-06-04,potato,Tenkasi,6,1.04,24.08
2024-06-04,beans,Tirunelveli,6,1.15,40.23
2024-06-04,beans,Madurai,6,1.06,37.49
2024-06-04,beans,Nagercoil,6,1.06,39.06
2024-06-04,beans,Tuticorin,6,0.8,32.43
2024-06-04,beans,Tenkasi,6,0.8,26.61
2024-06-04,okra,Tirunelveli,6,1.25,33.42
2024-06-04,okra,Madurai,6,1.26,32.99
2024-06-04,okra,Nagercoil,6,0.89,20.43
2024-06-04,okra,Tuticorin,6,1.2,33.58
2024-06-04,okra,Tenkasi,6,0.85,21.48
2024-06-05,tomato,Tirunelveli,6,0.82,19.83
2024-06-05,tomato,Madurai,6,1.3,34.74
2024-06-05,tomato,Nagercoil,6,0.85,21.12
2024-06-05,tomato,Tuticorin,6,1.21,32.08
2024-06-05,tomato,Tenkasi,6,1.21,29.85
2024-06-05,brinjal,Tirunelveli,6,1.27,28.8
2024-06-05,brinjal,Madurai,6,0.88,19.07
2024-06-05,brinjal,Nagercoil,6,1.21,25.51
2024-06-05,brinjal,Tuticorin,6,1.04,23.61
2024-06-05,brinjal,Tenkasi,6,0.9,21.06
2024-06-05,onion,Tirunelveli,6,1.27,38.24
2024-06-05,onion,Madurai,6,1.01,27.43
2024-06-05,onion,Nagercoil,6,0.89,24.87
2024-06-05,onion,Tuticorin,6,0.9,26.27
2024-06-05,onion,Tenkasi,6,0.89,28.96
2024-06-05,carrot,Tirunelveli,6,1.08,30.29
2024-06-05,carrot,Madurai,6,1.25,37.03
2024-06-05,carrot,Nagercoil,6,1.13,33.28
2024-06-05,carrot,Tuticorin,6,1.02,28.01
2024-06-05,carrot,Tenkasi,6,1.23,34.74
2024-06-05,cabbage,Tirunelveli,6,1.19,22.59
2024-06-05,cabbage,Madurai,6,0.81,13.38
2024-06-05,cabbage,Nagercoil,6,0.91,17.42
2024-06-05,cabbage,Tuticorin,6,0.8,15.31
2024-06-05,cabbage,Tenkasi,6,1.05,17.7
2024-06-05,potato,Tirunelveli,6,1.12,27.72
2024-06-05,potato,Madurai,6,0.84,20.06
2024-06-05,potato,Nagercoil,6,1.13,25.04
2024-06-05,potato,Tuticorin,6,0.87,20.16
2024-06-05,potato,Tenkasi,6,0.92,21.23
2024-06-05,beans,Tirunelveli,6,0.91,34.43
2024-06-05,beans,Madurai,6,1.02,33.99
2024-06-05,beans,Nagercoil,6,1.19,40.6
2024-06-05,beans,Tuticorin,6,0.82,29.43
2024-06-05,beans,Tenkasi,6,1.24,43.44
2024-06-05,okra,Tirunelveli,6,1.09,28.07
2024-06-05,okra,Madurai,6,1.29,33.31
2024-06-05,okra,Nagercoil,6,0.99,27.03
2024-06-05,okra,Tuticorin,6,0.95,23.48
2024-06-05,okra,Tenkasi,6,1.28,31.71
2024-06-06,tomato,Tirunelveli,6,1.09,24.29
2024-06-06,tomato,Madurai,6,0.89,21.58
2024-06-06,tomato,Nagercoil,6,0.87,19.86
2024-06-06,tomato,Tuticorin,6,0.98,24.08
2024-06-06,tomato,Tenkasi,6,0.86,19.03
2024-06-06,brinjal,Tirunelveli,6,0.98,20.98
2024-06-06,brinjal,Madurai,6,0.85,19.09
2024-06-06,brinjal,Nagercoil,6,0.96,21.15
2024-06-06,brinjal,Tuticorin,6,1.24,28.17
2024-06-06,brinjal,Tenkasi,6,1.23,28.71
2024-06-06,onion,Tirunelveli,6,0.84,25.55
2024-06-06,onion,Madurai,6,1.18,35.51
2024-06-06,onion,Nagercoil,6,1.28,39.05
2024-06-06,onion,Tuticorin,6,1.15,35.06
2024-06-06,onion,Tenkasi,6,1.18,36.62
2024-06-06,carrot,Tirunelveli,6,1.21,34.02
2024-06-06,carrot,Madurai,6,1.22,32.4
2024-06-06,carrot,Nagercoil,6,0.82,24.5
2024-06-06,carrot,Tuticorin,6,1.27,33.0
2024-06-06,carrot,Tenkasi,6,0.87,25.56
2024-06-06,cabbage,Tirunelveli,6,1.21,22.45
2024-06-06,cabbage,Madurai,6,1.12,20.83
2024-06-06,cabbage,Nagercoil,6,0.98,17.8
2024-06-06,cabbage,Tuticorin,6,1.06,22.61
2024-06-06,cabbage,Tenkasi,6,1.26,21.71
2024-06-06,potato,Tirunelveli,6,1.19,28.5
2024-06-06,potato,Madurai,6,1.06,27.39
2024-06-06,potato,Nagercoil,6,1.02,25.13
2024-06-06,potato,Tuticorin,6,1.08,26.55
2024-06-06,potato,Tenkasi,6,0.91,23.78
2024-06-06,beans,Tirunelveli,6,1.11,40.81
2024-06-06,beans,Madurai,6,1.11,40.01
2024-06-06,beans,Nagercoil,6,1.28,47.95
2024-06-06,beans,Tuticorin,6,0.85,30.41
2024-06-06,beans,Tenkasi,6,0.99,35.8
2024-06-06,okra,Tirunelveli,6,0.82,22.8
2024-06-06,okra,Madurai,6,1.07,29.9
2024-06-06,okra,Nagercoil,6,1.02,25.22
2024-06-06,okra,Tuticorin,6,1.13,27.4
2024-06-06,okra,Tenkasi,6,1.01,24.59
2024-06-07,tomato,Tirunelveli,6,0.87,21.12
2024-06-07,tomato,Madurai,6,1.0,26.54
2024-06-07,tomato,Nagercoil,6,1.25,35.83
2024-06-07,tomato,Tuticorin,6,1.28,31.6
2024-06-07,tomato,Tenkasi,6,1.24,30.93
